tanggal,harga
12/11/2018,13200
13/11/2018,13200
14/11/2018,13200
15/11/2018,13200
16/11/2018,13200
19/11/2018,13200
21/11/2018,13200
22/11/2018,13150
23/11/2018,13150
26/11/2018,13150
27/11/2018,13150
28/11/2018,13150
29/11/2018,13100
30/11/2018,13100
03/12/2018,13100
04/12/2018,13100
05/12/2018,13100
06/12/2018,13100
07/12/2018,13100
10/12/2018,13100
11/12/2018,13100
12/12/2018,13100
13/12/2018,13000
14/12/2018,13000
17/12/2018,13000
18/12/2018,13000
19/12/2018,13000
20/12/2018,13000
21/12/2018,13000
24/12/2018,13000
26/12/2018,12950
27/12/2018,12950
28/12/2018,12950
31/12/2018,12950
02/01/2019,13150
03/01/2019,13000
04/01/2019,13000
07/01/2019,13000
08/01/2019,13000
09/01/2019,13000
10/01/2019,12900
11/01/2019,12900
14/01/2019,12900
15/01/2019,12900
16/01/2019,12900
17/01/2019,12850
18/01/2019,12850
21/01/2019,12850
22/01/2019,12850
23/01/2019,12850
24/01/2019,12850
25/01/2019,12850
28/01/2019,12850
29/01/2019,12850
30/01/2019,12850
31/01/2019,12800
01/02/2019,12800
04/02/2019,12750
06/02/2019,12750
07/02/2019,12800
08/02/2019,12800
11/02/2019,12800
12/02/2019,12800
13/02/2019,12800
14/02/2019,12600
15/02/2019,12600
18/02/2019,12600
19/02/2019,12600
20/02/2019,12600
21/02/2019,12850
22/02/2019,12850
25/02/2019,12850
26/02/2019,12850
27/02/2019,12850
28/02/2019,12850
01/03/2019,12850
04/03/2019,12850
05/03/2019,12850
06/03/2019,12850
08/03/2019,12800
11/03/2019,12800
12/03/2019,12750
13/03/2019,12800
14/03/2019,12750
15/03/2019,12750
18/03/2019,12750
19/03/2019,12750
20/03/2019,12750
21/03/2019,12900
22/03/2019,12900
25/03/2019,12900
26/03/2019,12900
27/03/2019,12900
28/03/2019,12850
29/03/2019,12850
01/04/2019,12850
02/04/2019,12850
04/04/2019,12850
05/04/2019,12850
08/04/2019,12850
09/04/2019,12850
10/04/2019,12850
11/04/2019,12800
12/04/2019,12800
15/04/2019,12800
16/04/2019,12800
17/04/2019,12800
18/04/2019,12800
22/04/2019,12800
23/04/2019,12800
24/04/2019,12800
25/04/2019,12750
26/04/2019,12750
29/04/2019,12750
30/04/2019,12750
02/05/2019,12800
03/05/2019,12800
06/05/2019,12800
07/05/2019,12800
08/05/2019,12450
09/05/2019,12400
10/05/2019,12400
13/05/2019,12400
14/05/2019,12400
15/05/2019,12400
16/05/2019,12450
17/05/2019,12450
20/05/2019,12450
21/05/2019,12450
22/05/2019,12450
23/05/2019,12450
24/05/2019,12450
27/05/2019,12450
28/05/2019,12450
29/05/2019,12400
31/05/2019,12400
03/06/2019,12400
04/06/2019,12450
05/06/2019,12450
06/06/2019,12450
07/06/2019,12450
10/06/2019,12450
11/06/2019,12450
12/06/2019,12450
13/06/2019,12450
14/06/2019,12450
17/06/2019,12450
18/06/2019,12450
19/06/2019,12450
20/06/2019,12500
21/06/2019,12500
24/06/2019,12500
25/06/2019,12500
26/06/2019,12500
27/06/2019,12500
28/06/2019,12500
01/07/2019,12500
02/07/2019,12450
03/07/2019,12450
04/07/2019,12450
05/07/2019,12450
08/07/2019,12450
09/07/2019,12450
10/07/2019,12450
11/07/2019,12500
12/07/2019,12500
15/07/2019,12500
16/07/2019,12500
17/07/2019,12450
18/07/2019,12450
19/07/2019,12450
22/07/2019,12450
23/07/2019,12450
24/07/2019,12450
25/07/2019,12400
26/07/2019,12400
29/07/2019,12400
30/07/2019,12400
31/07/2019,12400
01/08/2019,12350
02/08/2019,12350
05/08/2019,12350
06/08/2019,12350
07/08/2019,12350
08/08/2019,12350
09/08/2019,12350
12/08/2019,12350
13/08/2019,12350
14/08/2019,12350
15/08/2019,12400
16/08/2019,12400
19/08/2019,12400
20/08/2019,12400
21/08/2019,12400
22/08/2019,12400
23/08/2019,12400
26/08/2019,12400
27/08/2019,12400
28/08/2019,12400
29/08/2019,12400
30/08/2019,12400
02/09/2019,12400
03/09/2019,12400
04/09/2019,12450
05/09/2019,12350
06/09/2019,12350
09/09/2019,12350
10/09/2019,12350
11/09/2019,12350
12/09/2019,12400
13/09/2019,12400
16/09/2019,12400
17/09/2019,12400
18/09/2019,12400
19/09/2019,12400
20/09/2019,12400
23/09/2019,12400
24/09/2019,12400
25/09/2019,12400
26/09/2019,12400
27/09/2019,12400
30/09/2019,12400
01/10/2019,12400
02/10/2019,12400
03/10/2019,12450
04/10/2019,12450
07/10/2019,12450
08/10/2019,12450
09/10/2019,12450
10/10/2019,12450
11/10/2019,12450
14/10/2019,12450
15/10/2019,12450
16/10/2019,12450
17/10/2019,12500
18/10/2019,12500
21/10/2019,12500
22/10/2019,12500
23/10/2019,12500
24/10/2019,12500
25/10/2019,12500
28/10/2019,12500
29/10/2019,12500
30/10/2019,12500
31/10/2019,12500
01/11/2019,12500
04/11/2019,12500
05/11/2019,12500
06/11/2019,12500
07/11/2019,12500
08/11/2019,12500
11/11/2019,12500
12/11/2019,12500
13/11/2019,12500
14/11/2019,12450
15/11/2019,12450
18/11/2019,12450
19/11/2019,12500
20/11/2019,12500
21/11/2019,12500
22/11/2019,12500
25/11/2019,12500
26/11/2019,12500
27/11/2019,12600
28/11/2019,12600
29/11/2019,12600
02/12/2019,12600
03/12/2019,12600
04/12/2019,12600
05/12/2019,12650
06/12/2019,12650
09/12/2019,12650
10/12/2019,12650
11/12/2019,12700
12/12/2019,12750
13/12/2019,12750
16/12/2019,12750
17/12/2019,12750
18/12/2019,12750
19/12/2019,12800
20/12/2019,12800
23/12/2019,12800
26/12/2019,12800
27/12/2019,12800
30/12/2019,12800
31/12/2019,12800
02/01/2020,12800
03/01/2020,12800
06/01/2020,12800
07/01/2020,12800
08/01/2020,12850
09/01/2020,12950
10/01/2020,12950
13/01/2020,12900
14/01/2020,12900
15/01/2020,12900
16/01/2020,13000
17/01/2020,13000
20/01/2020,13000
21/01/2020,13000
22/01/2020,13000
23/01/2020,13050
24/01/2020,13050
27/01/2020,13050
28/01/2020,13100
29/01/2020,13100
30/01/2020,13150
31/01/2020,13150
03/02/2020,13150
04/02/2020,13150
05/02/2020,13150
06/02/2020,13100
07/02/2020,13100
10/02/2020,13100
11/02/2020,13100
12/02/2020,13100
13/02/2020,13150
14/02/2020,13150
17/02/2020,13150
18/02/2020,13150
19/02/2020,13150
20/02/2020,13150
21/02/2020,13150
24/02/2020,13150
25/02/2020,13150
26/02/2020,13200
27/02/2020,13150
28/02/2020,13150
02/03/2020,13150
03/03/2020,13150
04/03/2020,13150
05/03/2020,13200
06/03/2020,13200
09/03/2020,13200
10/03/2020,13200
11/03/2020,13200
12/03/2020,13150
13/03/2020,13150
16/03/2020,13150
17/03/2020,13150
18/03/2020,13200
19/03/2020,13250
20/03/2020,13250
23/03/2020,13250
24/03/2020,13250
26/03/2020,13250
27/03/2020,13250
30/03/2020,13250
31/03/2020,13250
01/04/2020,13250
02/04/2020,13300
03/04/2020,13300
06/04/2020,13300
07/04/2020,13300
08/04/2020,13300
09/04/2020,13300
13/04/2020,13300
14/04/2020,13300
15/04/2020,13300
16/04/2020,13300
17/04/2020,13300
20/04/2020,13300
21/04/2020,13300
22/04/2020,13300
23/04/2020,13300
24/04/2020,13300
27/04/2020,13300
28/04/2020,13300
29/04/2020,13300
30/04/2020,13300
04/05/2020,13300
05/05/2020,13300
06/05/2020,13300
08/05/2020,13300
11/05/2020,13300
12/05/2020,13300
13/05/2020,13300
14/05/2020,13300
15/05/2020,13300
18/05/2020,13300
19/05/2020,13300
20/05/2020,13300
28/05/2020,13250
29/05/2020,13250
02/06/2020,13250
03/06/2020,13250
04/06/2020,13250
05/06/2020,13250
08/06/2020,13250
09/06/2020,13250
10/06/2020,13250
11/06/2020,13300
12/06/2020,13300
15/06/2020,13300
16/06/2020,13300
17/06/2020,13300
18/06/2020,13250
19/06/2020,13250
22/06/2020,13250
23/06/2020,13250
24/06/2020,13250
25/06/2020,13250
26/06/2020,13250
29/06/2020,13250
30/06/2020,13250
01/07/2020,13250
02/07/2020,13200
